PMID,FAU
32871849,"Vanni, Gianluca # Legramante, Jacopo Maria # Pellicciaro, Marco # DE Carolis, Gerardo # Cotesta, Maria # Materazzo, Marco # Buonomo, Chiara # Farinaccio, Andrea # Santori, Francesca # Saraceno, Federica # Ielpo, Benedetto # Aiello, Francesco # Paganelli, Carla # Grande, Michele # DE Andreis, Girolamo # Chiocchi, Marcello # Palombi, Leonardo # Buonomo, Oreste Claudio"
32814759,"Sauvat, Allan # Ciccosanti, Fabiola # Colavita, Francesca # Di Rienzo, Martina # Castilletti, Concetta # Capobianchi, Maria Rosaria # Kepp, Oliver # Zitvogel, Laurence # Fimia, Gian Maria # Piacentini, Mauro # Kroemer, Guido"
32730211,"Han, Zhongyi # Wei, Benzheng # Hong, Yanfei # Li, Tianyang # Cong, Jinyu # Zhu, Xue # Wei, Haifeng # Zhang, Wei"
32405152,"Turkistani, Khadijah A"
32550259,"Kwenandar, Felix # Japar, Karunia Valeriani # Damay, Vika # Hariyanto, Timotius Ivan # Tanaka, Michael # Lugito, Nata Pratama Hardjo # Kurniawan, Andree"
33116688,"Stricker, Raphael B # Fesler, Melissa C"
32349033,"Liang, Kung # Chang, Tai # Wang, Mong # Tsai, Ping # Lin, Ta # Wang, Chin # Yang, De"
32969769,"Dortet, Laurent # Emeraud, Cecile # Vauloup # Khecharem, Mouna # Ronat, Jean # Fortineau, Nicolas # Roque # Naas, Thierry"
32426212,"Lv, Huibin # Wu, Nicholas C # Tsang, Owen Tak # Yuan, Meng # Perera, Ranawaka A P M # Leung, Wai Shing # So, Ray T Y # Chan, Jacky Man Chun # Yip, Garrick K # Chik, Thomas Shiu Hong # Wang, Yiquan # Choi, Chris Yau Chung # Lin, Yihan # Ng, Wilson W # Zhao, Jincun # Poon, Leo L M # Peiris, J S Malik # Wilson, Ian A # Mok, Chris K P"
32360444,"Bassetti, M # Giacobbe, D R # Aliberti, S # Barisione, E # Centanni, S # De Rosa, F G # Di Marco, F # Gori, A # Granata, G # Mikulska, M # Petrosillo, N # Richeldi, L # Santus, P # Tascini, C # Vena, A # Viale, P # Blasi, F"
32400074,"Cozzi, Emanuele # Faccioli, Eleonora # Marinello, Serena # Loy, Monica # Congedi, Sabrina # Calabrese, Fiorella # Romagnoli, Micaela # Cattelan, Anna M # Rea, Federico"
33024281,"Lipsitch, Marc # Grad, Yonatan H # Sette, Alessandro # Crotty, Shane"
33172947,"Chen, Haisheng # Shi, Jing # Shi, Wenna # Xu, Hengwei # Duan, Cunxian # Fan, Qing # Wang, Yanhong # Li, Hui"
32710297,"Antonelli, Michele # Donelli, Davide"
32880300,"Gray, C L # Van Niekerk, A"
32363391,"Shajahan, Asif # Supekar, Nitin T # Gleinich, Anne S # Azadi, Parastoo"
32512479,"Azam, Saif A # Myers, Lee # Fields, Brandon K K # Demirjian, Natalie L # Patel, Dakshesh # Roberge, Eric # Gholamrezanezhad, Ali # Reddy, Sravanthi"
32482915,"Monteleone, Giovanni # Franzè, Eleonora # Laudisi, Federica"
32376146,"Gentileschi, Stefano # Caretto, Anna Amelia # Tagliaferri, Luca # Salgarello, Marzia # Peris, Ketty"
32489190,"Talevi, Dalila # Socci, Valentina # Carai, Margherita # Carnaghi, Giulia # Faleri, Serena # Trebbi, Edoardo # di Bernardo, Arianna # Capelli, Francesco # Pacitti, Francesca"
32948888,"Köstenberger, Markus # Hasibeder, Walter # Dankl, Daniel # Germann, Reinhard # Hörmann, Christoph # Joannidis, Michael # Markstaller, Klaus # Müller # Neuwersch # Schaden, Eva # Staudinger, Thomas # Ullrich, Roman # Valentin, Andreas # Likar, Rudolf"
32749808,"Vollaard, A # Gieling, E M # van der Linden, P D # Sinha, B # de Boer, M G J"
32613934,"Dilli, Dilek # Tasoglu, Irfan"
32683212,"Cortegiani, Andrea # Ippolito, Mariachiara # Ingoglia, Giulia # Iozzo, Pasquale # Giarratano, Antonino # Einav, Sharon"
32585284,"Khamis, Faryal # Al # Al Hashmi, Sabria # Al Dowaiki, Samata # Al Bahrani, Maher # Pandak, Nenad # Al Khalili, Huda # Memish, Ziad"
32475759,"Gubernatorova, E O # Gorshkova, E A # Polinova, A I # Drutskaya, M S"
32473124,"Fox, Sharon E # Akmatbekov, Aibek # Harbert, Jack L # Li, Guang # Quincy Brown, J # Vander Heide, Richard S"
33121624,"Ngo, Andy # Masel, Debra # Cahill, Christine # Blumberg, Neil # Refaai, Majed A"
32505821,"Kong, Qi # Wu, Yue # Gu, Yu # Lv, Qi # Qi, Feifei # Gong, Shuran # Chen, Xiuping"
32344132,"Wen, Jun # Qi, Xiaoming # Lyon, Kristopher A # Liang, Buqing # Wang, Xiangyu # Feng, Dongxia # Huang, Jason H"
32362505,"Ippolito, Mariachiara # Vitale, Filippo # Accurso, Giuseppe # Iozzo, Pasquale # Gregoretti, Cesare # Giarratano, Antonino # Cortegiani, Andrea"
32520291,"Souza, Diego de Oliveira"
32921743,"Binda, Filippo # Bisesti, Alberto # Pazzaglia, Silvia # Laquintana, Dario"
32786691,"D'Alessandro, Angelo # Thomas, Tiffany # Dzieciatkowska, Monika # Hill, Ryan C # Francis, Richard O # Hudson, Krystalyn E # Zimring, James C # Hod, Eldad A # Spitalnik, Steven L # Hansen, Kirk C"
33045429,"Lai, Chih # Wang, Jui # Hsueh, Po"
32471004,"Keller, Brian C # Le, Anh # Sobhanie, Mahdee # Colburn, Nora # Burcham, Pamela # Rosenheck, Justin # Howsare, Molly # Ganapathi, Asvin M # Atyia, Sara A # Haden, Michael # Whitson, Bryan A # Mokadam, Nahush A # Nunley, David R"
33224380,"Yanai, Hidekatsu"
32935831,"Xu, Tao # Wang, Jingu # Hu, Bingjie # Zhang, Guosi # Zhou, Wu # Zheng, Meiqin # Shen, Bo # Sun, Baochang # Zhang, Yanjun # Chen, Yin # Yu, Jian # Liang, Min # Pan, Jingye # Chen, Chengshui # Chen, Haixiao # Jiang, Minghua # Xu, Liangde # Qu, Jia # Chen, Jiang"
32586724,"Yarza, Ramón # Bover, Mateo # Paredes, Diana # López # Jara # Castelo # Baena, Javier # Mazarico, José María # Folgueira, María Dolores # Meléndez # Reyes, Alhena # Lumbreras, Carlos # Paz # Díaz # Gómez"
32781366,"Migueres, Marion # Mengelle, Catherine # Dimeglio, Chloé # Didier, Alain # Alvarez, Muriel # Delobel, Pierre # Mansuy, Jean # Izopet, Jacques"
32485251,"Wang, Maopeng # Fu, Tingting # Hao, Jiayi # Li, Letian # Tian, Mingyao # Jin, Ningyi # Ren, Linzhu # Li, Chang"
32849079,"De Giorgio, Andrea"
33194467,"Malik, Is # Ladiwala, Nida # Chinta, Siddharth # Khan, Muhammad # Patel, Komal"
32887803,"Karatayev, Vadim A # Anand, Madhur # Bauch, Chris T"
33006508,"Bonner, Anna M # Davidson, Petra"
32974677,"Singh, Mukesh Vir # Shrivastava, Anubha # Maurya, Manisha # Tripathi, Ambuj # Sachan, Reena # Siddiqui, Shahid Akhtar"
32320211,"Das, Gaurav # Mukherjee, Nabanita # Ghosh, Surajit"
33201768,"Raukar, Neha P # Cooper, Leslie T"
32493475,"García, Irene García # Rodriguez # Mariblanca, Amelia Rodríguez # de Soto, Lucía Martínez # García, Lucía Díaz # Villatoro, Jaime Monserrat # Parada, Javier Queiruga # Meseguer, Enrique Seco # Rosales, María J # González, Juan # Arribas, José R # Carcas, Antonio J # de la Oliva, Pedro # Borobia, Alberto M"
32497028,"Jorden, Michelle A # Rudman, Sarah L # Villarino, Elsa # Hoferka, Stacey # Patel, Megan T # Bemis, Kelley # Simmons, Cristal R # Jespersen, Megan # Iberg Johnson, Jenna # Mytty, Elizabeth # Arends, Katherine D # Henderson, Justin J # Mathes, Robert W # Weng, Charlene X # Duchin, Jeffrey # Lenahan, Jennifer # Close, Natasha # Bedford, Trevor # Boeckh, Michael # Chu, Helen Y # Englund, Janet A # Famulare, Michael # Nickerson, Deborah A # Rieder, Mark J # Shendure, Jay # Starita, Lea M"
32871864,"Chen, Can # Weng, Qianping # Li, Yiwei # Shi, Pengfei # Qian, Shenxian"
32792018,"de Melo, Adriana Françozo # Homem"
32854762,"Flores # Sandner # Delgado, Gabriela # Cravioto, Alejandro # Morales"
32657623,"Mackman, Nigel # Antoniak, Silvio # Wolberg, Alisa S # Kasthuri, Raj # Key, Nigel S"
32913008,"Li, Zhenlin # Paulin, Denise # Lacolley, Patrick # Coletti, Dario # Agbulut, Onnik"
33121319,"Li, Lifeng # Guo, Pengbo # Zhang, Xiaoman # Yu, Zhidan # Zhang, Wancun # Sun, Huiqing"
33053060,"Macinko, James # Woolley, Natalia Oliveira # Seixas, Brayan V # Andrade, Fabiola Bof de # Lima"
32584330,Kammar # Vidal # Vera # Lazcano # Vera # Segura # Aguilar # Navarro
32334323,"Curigliano, Giuseppe # Cardoso, Maria Joao # Poortmans, Philip # Gentilini, Oreste # Pravettoni, Gabriella # Mazzocco, Ketti # Houssami, Nehmat # Pagani, Olivia # Senkus, Elzbieta # Cardoso, Fatima"
32742881,"Nguyen, David C # Haydar, Hanan # Pace, Elizabeth R # Zhang, Xiaochun Susan # Dobbs, Katherine R"
33111059,"Geramizadeh, Bita # Marzban, Mahsa"
32934630,"Alyamani, Omar # Abushoshah, Ibrahim # Tawfeeq, Nasser A # Al Dammas, Fatma # Algurashi, Fahd A"
32979593,"Chen, Yanju # Shi, Ya # Chen, Yin # Yang, Zhangnv # Wu, Hui # Zhou, Zhihui # Li, Jue # Ping, Jianfeng # He, Luping # Shen, Hong # Chen, Zhengxin # Wu, Jian # Yu, Yunsong # Zhang, Yanjun # Chen, Huan"
32785110,"Cattelan, Anna Maria # Sasset, Lolita # Di Meco, Eugenia # Cocchio, Silvia # Barbaro, Francesco # Cavinato, Silvia # Gardin, Samuele # Carretta, Giovanni # Donato, Daniele # Crisanti, Andrea # Trevenzoli, Marco # Baldo, Vincenzo"
32092391,"Kwok, Kin On # Wong, Valerie # Wei, Vivian Wan In # Wong, Samuel Yeung Shan # Tang, Julian Wei"
32360479,"Ke, Chunjin # Wang, Yufeng # Zeng, Xing # Yang, Chunguang # Hu, Zhiquan"
32631736,"Baba, Hiroaki # Kanamori, Hajime # Oshima, Kengo # Seike, Issei # Niitsuma # Takei, Kentaro # Sato, Yukio # Tokuda, Koichi # Aoyagi, Tetsuji"
32660339,"Higgins, Thomas S # Wu, Arthur W # Illing, Elisa A # Sokoloski, Kevin J # Weaver, Bree A # Anthony, Benjamin P # Hughes, Nathan # Ting, Jonathan Y"
32415727,"Bragazzi, Nicola Luigi # Riccò, Matteo # Pacifico, Alessia # Malagoli, Piergiorgio # Kridin, Khalaf # Pigatto, Paolo # Damiani, Giovanni"
32418190,"Durante # Andini, Roberto # Bertolino, Lorenzo # Mele, Ferruccio # Florio, Letizia Lucia # Murino, Patrizia # Corcione, Antonio # Zampino, Rosa"
32882393,"Wong, Yu Jun # Tan, Malcolm # Zheng, Qishi # Li, James Weiquan # Kumar, Rahul # Fock, Kwong Ming # Teo, Eng Kiong # Ang, Tiing Leong"
32302257,"Izzetti, R # Nisi, M # Gabriele, M # Graziani, F"
32973665,"Zito, Antonio # Alfonsi, Enrico # Franciotta, Diego # Todisco, Massimiliano # Gastaldi, Matteo # Cotta Ramusino, Matteo # Ceroni, Mauro # Costa, Alfredo"
33083246,"Fu, Lin # Fei, Jun # Xu, Shen # Xiang, Hui # Xiang, Ying # Hu, Biao # Li, Meng # Liu, Fang # Li, Ying # Li, Xiu # Zhao, Hui # Xu, De"
32654434,"Gilardino, Ramiro E"
32798952,"Mahato, Susanta # Ghosh, Krishna Gopal"
32473310,"Yuan, Shuofeng # Chan, Jasper F W # Chik, Kenn K H # Chan, Chris C Y # Tsang, Jessica O L # Liang, Ronghui # Cao, Jianli # Tang, Kaiming # Chen, Lin # Wen, Kun # Cai, Jian # Ye, Zi # Lu, Gang # Chu, Hin # Jin, Dong # Yuen, Kwok"
32532094,"Yamamoto, Mizuki # Kiso, Maki # Sakai # Iwatsuki # Imai, Masaki # Takeda, Makoto # Kinoshita, Noriko # Ohmagari, Norio # Gohda, Jin # Semba, Kentaro # Matsuda, Zene # Kawaguchi, Yasushi # Kawaoka, Yoshihiro # Inoue, Jun"
32274341,"Li, Jie # Fan, Jian"
32149770,"Guan, Wen # Chen, Li # Ye, Feng # Ye, Dan # Wu, Shi # Zhou, Hong # He, Jia # Yang, Chun # Zeng, Zhi # Wang, Yu # Li, Run # Du, Qiu # Liang, Xiao # Ma, Qin # Yang, Zi"
32838148,"Roy, Sourav # Mazumder, Tanoy # Banik, Sujan"
32401346,"Karamloo, Fariba # König, Renate"
32986217,"Graulich, T # Gerhardy, J # Gräff, P # Örgel, M # Omar Pacha, T # Krettek, C # Macke, C # Liodakis, E"
32814926,"Páramo, J A"
32357209,"Rongqing, Zhao # Li, Maohua # Song, Hao # Chen, Jianxin # Ren, Wenlin # Feng, Yingmei # Gao, George F # Song, Jinwen # Peng, Ya # Su, Bin # Guo, Xianghua # Wang, Yanjun # Chen, Jingong # Li, Jianli # Sun, Hunter # Bai, Zhonghu # Cao, Wenjing # Zhu, Jin # Zhang, Qinlu # Sun, Yufei # Sun, Sean # Mao, Xinkun # Su, Junchi # Chen, Xiang # He, Ailiang # Gao, Wen # Jin, Ronghua # Jiang, Yongzhong # Sun, Le"
33036570,"Tamuzi, Jacques L # Ayele, Birhanu T # Shumba, Constance S # Adetokunboh, Olatunji O # Uwimana # Haile, Zelalem T # Inugu, Joseph # Nyasulu, Peter S"
32726128,"Chanana, Neha # Palmo, Tsering # Sharma, Kavita # Kumar, Rahul # Graham, Brian B # Pasha, Qadar"
32738585,"Altschul, David J # Unda, Santiago R # de La Garza Ramos, Rafael # Zampolin, Richard # Benton, Joshua # Holland, Ryan # Fortunel, Adisson # Haranhalli, Neil"
33042101,"Furuse, Yuki # Oshitani, Hitoshi"
32108862,"Cleemput, Sara # Dumon, Wim # Fonseca, Vagner # Abdool Karim, Wasim # Giovanetti, Marta # Alcantara, Luiz Carlos # Deforche, Koen # de Oliveira, Tulio"
32426653,"Farrow, Robert 2nd # Becherer # Mantuani, Daniel # Nagdev, Arun"
32692406,"Kanwugu, Osman N # Adadi, Parise"
32088847,"Qin, Chunxia # Liu, Fang # Yen, Tzu # Lan, Xiaoli"
32227177,"Luo, Chao # Yao, Lun # Zhang, Li # Yao, Mengchu # Chen, Xiaofei # Wang, Qilong # Shen, Hongbing"
32542785,"Jorgensen, Sarah C J # Tse, Christopher L Y # Burry, Lisa # Dresser, Linda D"
32761402,"Goldberg # Fink, Adam # Paroder, Viktoriya # Kobi, Mariya # Yee, Judy # Chernyak, Victoria"
32615891,"Salerno, Raffaele # Conti, Clara Benedetta # De Silvestri, Annalisa # Campbell Davies, Sophia Elizabeth # Mezzina, Nicolò # Ardizzone, Sandro"
32660697,"José, Ferran García # González, Juan G Álvarez # Molina, Juan Manuel Corral # Arnau, Lluis Bassas # Iribarren, Ignacio Moncada # Jabaloyas, José Maria Martínez # Rico, Fernando Meijide # García # Gayá, Mariano Rosselló # García, Enrique Lledó # López, Carmen Luque # Castro, Rafael Prieto # Salamanca, Juan Ignacio Martinez"
32377965,"Ilie, Petre Cristian # Stefanescu, Simina # Smith, Lee"
32794454,"Paliogiannis, Panagiotis # Zinellu, Angelo # Scano, Valentina # Mulas, Giulia # De Riu, Giacomo # Pascale, Rosa M # Arru, Luigi B # Carru, Ciriaco # Pirina, Pietro # Mangoni, Arduino A # Fois, Alessandro G"
32640030,"Reichberg, Samuel B # Mitra, Partha P # Haghamad, Aya # Ramrattan, Girish # Crawford, James M # Berry, Gregory J # Davidson, Karina W # Drach, Alex # Duong, Scott # Juretschko, Stefan # Maria, Naomi I # Yang, Yihe # Ziemba, Yonah C"
32195698,"Greenland, John R # Michelow, Marilyn D # Wang, Linlin # London, Martin J"
32622888,"Freeman, Esther E # McMahon, Devon E # Lipoff, Jules B # Rosenbach, Misha # Kovarik, Carrie # Desai, Seemal R # Harp, Joanna # Takeshita, Junko # French, Lars E # Lim, Henry W # Thiers, Bruce H # Hruza, George J # Fox, Lindy P"
33161409,"Haslbauer, Jasmin Dionne # Perrina, Valeria # Matter, Matthias # Dellas, Athanassios # Mihatsch, Michael J # Tzankov, Alexandar"
32344444,"Giunta, Riccardo E # Frank, Konstantin # Moellhoff, Nicholas # Braig, David # Haas, Elisabeth M # Ahmad, Nura # Hagen, Christine S # Wiggenhauser, Paul Severin # Frick, Andreas # Koban, Konstantin # Wachtel, Nikolaus # Taha, Sara # Ehrl, Denis # Schenck, Thilo L"
32434788,"Addeo, Alfredo # Obeid, Michel # Friedlaender, Alex"
32692000,"Gil # Miró, Òscar # Piñera, Pascual # Burillo # Jiménez, Sònia # Martín, Alfonso # Martín # Jacob, Javier # Guardiola, Josep María # García # Espinosa, Begoña # Martín Mojarro, Enrique # González Tejera, Matilde # Serrano, Leticia # Agüera, Carmen # Soy, Ester # Llauger, Lluís # Juan, María Ángeles # Palau, Anna # Del Arco, Carmen # Rodríguez Miranda, Belén # Maza Vera, María Teresa # Martín Quirós, Alejandro # Tejada de Los Santos, Laura # Ruiz de Lobera, Noemí # Iglesias Vela, Marta # Torres Garate, Raquel # Alquézar # González Del Castillo, Juan # Llorens, Pere"
32397951,"Babadaei, Mohammad Mahdi Nejadi # Hasan, Anwarul # Bloukh, Samir Haj # Edis, Zehra # Sharifi, Majid # Kachooei, Ehsan # Falahati, Mojtaba"
32468014,"Nitulescu, George Mihai # Paunescu, Horia # Moschos, Sterghios A # Petrakis, Dimitrios # Nitulescu, Georgiana # Ion, George Nicolae Daniel # Spandidos, Demetrios A # Nikolouzakis, Taxiarchis Konstantinos # Drakoulis, Nikolaos # Tsatsakis, Aristidis"
32577325,"Saleem, Hajra # Rahman, Jawaria # Aslam, Nida # Murtazaliev, Salikh # Khan, Safeera"
32461141,"Noris, Marina # Benigni, Ariela # Remuzzi, Giuseppe"
32636479,"Sette, Alessandro # Crotty, Shane"
32374400,"Li, Ruoran # Rivers, Caitlin # Tan, Qi # Murray, Megan B # Toner, Eric # Lipsitch, Marc"
32328234,"Lin, Cheng # Huang, Yu"
32405090,"Kenanidis, Eustathios # Tsiridis, Eleftherios"
32285431,"Paybast, Sepideh # Emami, Ali # Koosha, Mohsen # Baghalha, Fatemeh"
32604919,"Kubina, Robert # Dziedzic, Arkadiusz"
32438340,"Boelaert, Kristien # Visser, W Edward # Taylor, Peter Nicholas # Moran, Carla # Léger, Juliane # Persani, Luca"
32193905,"Park, Ji Young # Han, Mi Seon # Park, Kyoung Un # Kim, Ji Young # Choi, Eun Hwa"
32483428,"Itani, Rasha # Tobaiqy, Mansour # Al Faraj, Achraf"
32511402,"Sharma, Arun # Garcia, Gustavo # Arumugaswami, Vaithilingaraja # Svendsen, Clive N"
32404774,"Long, Dustin R # Sunshine, Jacob E # Van Cleve, Wil"
32753264,"Barrett, Lisa F # Lo, Kevin Bryan # Stanek, Steven R # Walter, James W"
32859008,"Stoddard, Shana V # Stoddard, Serena D # Oelkers, Benjamin K # Fitts, Kennedi # Whalum, Kellen # Whalum, Kaylah # Hemphill, Alexander D # Manikonda, Jithin # Martinez, Linda Michelle # Riley, Elizabeth G # Roof, Caroline M # Sarwar, Nowreen # Thomas, Doni M # Ulmer, Emily # Wallace, Felissa E # Pandey, Pankaj # Roy, Sudeshna"
32914945,"Öztürk, A B # Çaglayan, B"
32781484,"Senel, M # Abu # Michel, D # Garibashvili, T # Althaus, K # Kassubek, J # Otto, M"
33107280,"Magalhães, Paulo F # Lanza, Fernanda C # Bernardo Figueiredo, Bárbara"
32983106,"Herrmann, Marissa # Schulte, Sophia # Wildner, Nils H # Wittner, Melanie # Brehm, Thomas Theo # Ramharter, Michael # Woost, Robin # Lohse, Ansgar W # Jacobs, Thomas # Schulze Zur Wiesch, Julian"
32266753,"Wang, C # Zhou, Y # Yang, H # Poon, L C"
32317510,"Gupta, Prashant"
32475804,"Ucpinar, Burcin Agridag # Sahin, Cennet # Yanc, Ugur"
32554538,"Huertas, Alice # Montani, David # Savale, Laurent # Pichon, Jérémie # Tu, Ly # Parent, Florence # Guignabert, Christophe # Humbert, Marc"
32701249,"Xu, Ling # Yu, Dan # Ma, Yu # Yao, Yu # Luo, Rong # Feng, Xiao # Cai, Hou # Han, Jian # Wang, Xue # Li, Ming # Ke, Chang # Zheng, Yong # Yao, Yong"
32329159,"Opatz, Till # Senn # Richert, Clemens"
32562601,"Jing, Qin # Liu, Ming # Zhang, Zhou # Fang, Li # Yuan, Jun # Zhang, An # Dean, Natalie E # Luo, Lei # Ma, Meng # Longini, Ira # Kenah, Eben # Lu, Ying # Ma, Yu # Jalali, Neda # Yang, Zhi # Yang, Yang"
33079951,"Marais, Gert # Naidoo, Michelle # Hsiao, Nei # Valley # Smuts, Heidi # Hardie, Diana"
33254571,"Suzuki, Yuichiro J"
32379417,"Bilinska, Katarzyna # Jakubowska, Patrycja # Von Bartheld, Christopher S # Butowt, Rafal"
32817954,"Campos, Rafael K # Jin, Jing # Rafael, Grace H # Zhao, Mervin # Liao, Lei # Simmons, Graham # Chu, Steven # Weaver, Scott # Chiu, Wah # Cui, Yi"
33169637,"Cure, Erkan # Cumhur Cure, Medine # Vatansev, Hulya"
32692698,"Lippi, Giuseppe # Salvagno, Gian Luca # Pegoraro, Manuela # Militello, Valentina # Caloi, Cecilia # Peretti, Angelo # De Nitto, Simone # Bovo, Chiara # Lo Cascio, Giuliana"
32704352,"Potter, Huntington # Boyd, Timothy D # Clarke, Penny # Pelak, Victoria S # Tyler, Kenneth L"
33042532,"Goli, Mohammad"
32763809,"Pflüger, Lisa Sophie # Bannasch, Johannes H # Brehm, Thomas Theo # Pfefferle, Susanne # Hoffmann, Armin # Nörz, Dominik # van der Meirschen, Marc # Kluge, Stefan # Haddad, Munif # Pischke, Sven # Hiller, Jens # Addo, Marylyn M # Lohse, Ansgar W # Schulze Zur Wiesch, Julian # Peine, Sven # Aepfelbacher, Martin # Lütgehetmann, Marc"
33177276,"Takahashi, Yuwa # Watanabe, Norihisa # Kamio, Noriaki # Kobayashi, Ryutaro # Iinuma, Toshimitsu # Imai, Kenichi"
32417246,"Kim, Sungchan # Jeong, Yong Dam # Byun, Jong Hyuk # Cho, Giphil # Park, Anna # Jung, Jae Hun # Roh, Yunil # Choi, Sooyoun # Muhammad, Ibrahim Malik # Jung, Il Hyo"
32607304,"Hussain, Hussain # Fadel, Aya # Alwaeli, Haidar # Guardiola, Victor"
32894449,"Gatti, Marco # Calandri, Marco # Barba, Matteo # Biondo, Andrea # Geninatti, Carlotta # Gentile, Stephanie # Greco, Marta # Morrone, Vittorio # Piatti, Clara # Santonocito, Ambra # Varello, Sara # Bergamasco, Laura # Cavallo, Rossana # Di Stefano, Rosario # Riccardini, Franco # Boccuzzi, Adriana # Limerutti, Giorgio # Veltri, Andrea # Fonio, Paolo # Faletti, Riccardo"
32696883,"Hayiroglu, Mert Ilker # Çinar, Tufan # Tekkesin, Ahmet Ilker"
33087414,"Bugatti, Serena # De Stefano, Ludovico # Bobbio # Montecucco, Carlomaurizio"
32433161,"Krebs, Simone # Petkovska, Iva # Ho, Alan L # Ulaner, Gary A"
32805345,"Fadini, Gian Paolo # Morieri, Mario Luca # Boscari, Federico # Fioretto, Paola # Maran, Alberto # Busetto, Luca # Bonora, Benedetta Maria # Selmin, Elisa # Arcidiacono, Gaetano # Pinelli, Silvia # Farnia, Filippo # Falaguasta, Daniele # Russo, Lucia # Voltan, Giacomo # Mazzocut, Sara # Costantini, Giorgia # Ghirardini, Francesca # Tresso, Silvia # Cattelan, Anna Maria # Vianello, Andrea # Avogaro, Angelo # Vettor, Roberto"
33047787,Al
33054266,"Porter, James D # Mash, Robert # Preiser, Wolfgang"
33170176,"Ergoren, Mahmut Cerkez # Paolacci, Stefano # Manara, Elena # Dautaj, Astrit # Dhuli, Kristjana # Anpilogov, Kyrylo # Camilleri, Giorgio # Suer, Huseyin Kaya # Sayan, Murat # Tuncel, Gulten # Sultanoglu, Nazife # Farronato, Marco # Tartaglia, Gianluca Martino # Dundar, Munis # Farronato, Giampietro # Gunsel, Irfan Suat # Bertelli, Matteo # Sanlidag, Tamer"
32845868,"Bornstein, Eran # Gulersen, Moti # Husk, Gregg # Grunebaum, Amos # Blitz, Matthew J # Rafael, Timothy J # Rochelson, Burton L # Schwartz, Benjamin # Nimaroff, Michael # Chervenak, Frank A"
32638107,"Mateen, Farrah J # Rezaei, Shawheen # Alakel, Nicholas # Gazdag, Brittany # Kumar, Aditya Ravi # Vogel, Andre"
32438868,"Suo, Tao # Liu, Xinjin # Feng, Jiangpeng # Guo, Ming # Hu, Wenjia # Guo, Dong # Ullah, Hafiz # Yang, Yang # Zhang, Qiuhan # Wang, Xin # Sajid, Muhanmmad # Huang, Zhixiang # Deng, Liping # Chen, Tielong # Liu, Fang # Xu, Ke # Liu, Yuan # Zhang, Qi # Liu, Yingle # Xiong, Yong # Chen, Guozhong # Lan, Ke # Chen, Yu"
33017461,"Gianaroli, Luca # Ata, Baris # Lundin, Kersti # Rautakallio # Tapanainen, Juha S # Vermeulen, Nathalie # Veiga, Anna # Mocanu, Edgar"
32726185,"Xavier, Joilson # Giovanetti, Marta # Adelino, Talita # Fonseca, Vagner # Barbosa da Costa, Alana Vitor # Ribeiro, Adriana Aparecida # Felicio, Katlin Nascimento # Duarte, Clara Guerra # Ferreira Silva, Marcos Vinicius # Salgado, Álvaro # Lima, Mauricio Teixeira # de Jesus, Ronaldo # Fabri, Allison # Soares Zoboli, Cristiane Franco # Souza Santos, Thales Gutemberg # Iani, Felipe # Ciccozzi, Massimo # Bispo de Filippis, Ana Maria # Teixeira de Siqueira, Marilda Agudo Mendonça # de Abreu, André Luiz # de Azevedo, Vasco # Ramalho, Dario Brock # Campelo de Albuquerque, Carlos F # de Oliveira, Tulio # Holmes, Edward C # Lourenço, José # Junior Alcantara, Luiz Carlos # Assunção Oliveira, Marluce Aparecida"
